firm_name,url
Brewer Science Inc.,https://www.brewerscience.com/about-us/partnerships/nist/
International Business Machines Corporation,http://www.ibm.com/ibm/us/en/?lnk=fab
International Business Machines Corporation,http://www.ibm.com/ibm/responsibility/?lnk=fab
International Business Machines Corporation,https://www.ibm.com/collaboration?lnk=hpmpr_buso&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/talent-management?lnk=hmhpmpr_buta&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/analytics/us/en/data-management/?lnk=hpmpr_bua&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/automation/software/content-management?lnk=hpmpr_buau&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/talent-management/ai-in-hr-business-case?lnk=ushpv18l1&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/thought-leadership/smart/?lnk=ushpv18s1&lnk2=learn#tab_plasticbank
International Business Machines Corporation,https://www.ibm.com/analytics/us/en/enterprise-content-management/?lnk=hpmpr_bua&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/automation/software/business-rules-management?lnk=hpmpr_buau&lnk2=learn
International Business Machines Corporation,https://www.ibm.com/analytics/us/en/financial-performance-management/?lnk=hpmpr_bua&lnk2=learn
Access Business Group International LLC,https://www.accessbusinessgroup.com/about-abg/
Sumitomo Electric Industries,https://global-sei.com/rss/
Sumitomo Electric Industries,https://global-sei.com/company/
Sumitomo Electric Industries,https://global-sei.com/company/120th
Sumitomo Electric Industries,https://global-sei.com/company/news/
Sumitomo Electric Industries,https://global-sei.com/csr/risk.html
Sumitomo Electric Industries,https://global-sei.com/company/press/
Sumitomo Electric Industries,https://global-sei.com/company/group/
Sumitomo Electric Industries,https://global-sei.com/ir/management/
Sumitomo Electric Industries,https://global-sei.com/company/office/
Sumitomo Electric Industries,https://global-sei.com/company/brand.html
Sumitomo Electric Industries,https://global-sei.com/company/vision.html
Advanced Silicon Group,http://www.advancedsilicongroup.com/our-team.html
Zygo Corporation,https://www.zygo.com/?/met/profilers/
Zygo Corporation,https://www.zygo.com/?/aboutus/shows/
Zygo Corporation,https://www.zygo.com/?/aboutus/news/20181017.htm
Zygo Corporation,https://www.zygo.com/?/aboutus/privacy-cookie-policy.htm
Zygo Corporation,https://www.zygo.com/?/blog/facts-and-statistics-about-zygo/
Zygo Corporation,https://www.zygo.com/?/met/profilers/zegagepro/&utm_source=zygo&utm_medium=HomePageBanner&utm_campaign=ZeGagePro
The Procter & Gamble Company,http://www.pg.com/who-we-are/
The Procter & Gamble Company,http://www.pg.com/leadership-team/
JSR Corporation,http://jsr.vccs.edu/#
JSR Corporation,http://jsr.vccs.edu/who_we_are/locations.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/workforce.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/hr/default.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/about/access.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/about/default.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/hr/employment.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/about/mission.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/about/privacy.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/outreach/tours.aspx
JSR Corporation,http://jsr.vccs.edu/who_we_are/about/copyright.aspx
Advanced Aqua Group,http://aadvancedaqua.com/About-Us.html
ExxonMobil Chemical Patents Inc.,https://www.exxonmobilchemical.com/#mm-1
ExxonMobil Chemical Patents Inc.,https://www.exxonmobilchemical.com/en/exxonmobil-chemical/about-us
CellPrint IP Holding,https://cellprintbiotechnology.com/#
CellPrint IP Holding,https://cellprintbiotechnology.com/about/company/
CellPrint IP Holding,https://cellprintbiotechnology.com/scientific-team/
CellPrint IP Holding,https://cellprintbiotechnology.com/about/leadership/
CellPrint IP Holding,https://cellprintbiotechnology.com/about/collaborations/
King Electric Vehicles Inc.,https://king-electric.com/about/company-bio/
King Electric Vehicles Inc.,https://king-electric.com/about/king-difference/
King Electric Vehicles Inc.,https://king-electric.com/about/vision-statement/
King Electric Vehicles Inc.,https://king-electric.com/about/career-opportunities/
Biocare Medical,https://biocare.net/about-us/
Biocare Medical,https://biocare.net/about-us/awards/
Biocare Medical,https://biocare.net/about-us/events/
Biocare Medical,https://biocare.net/about-us/careers/
Biocare Medical,https://biocare.net/about-us/testimonials/
Biocare Medical,https://biocare.net/about-us/company-history/
Apple Inc.,https://www.apple.com/#ac-gf-directory-column-section-state-about
Bestway,http://www.bestwaycorp.us/aboutus
Baker Hughes Incorporated,https://www.bhge.com/#
Baker Hughes Incorporated,https://www.bhge.com/our-company
Baker Hughes Incorporated,https://www.bhge.com/our-company%20
Baker Hughes Incorporated,https://www.bhge.com/corporate-responsibility%20
Baker Hughes Incorporated,https://www.bhge.com/digital/asset-performance-management%20
Baker Hughes Incorporated,https://www.bhge.com/digital/asset-performance-management/apm-health%20
Baker Hughes Incorporated,https://www.bhge.com/digital/asset-performance-management/apm-integrity%20
Baker Hughes Incorporated,https://www.bhge.com/digital/asset-performance-management/predictive-corrosion-management-pcm%20
Baker Hughes Incorporated,https://www.bhge.com/annualreport/company-portfolio.html?utm_campaign=AR&utm_content=Dig&utm_medium=card&utm_source=bhge
Swagelok Company,https://www.swagelok.com:443/en/About
Swagelok Company,https://www.swagelok.com:443/en/About/Newsroom
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Values
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Founder
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Business
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Leadership
Swagelok Company,https://www.swagelok.com:443/en/About/Global-Coverage
Swagelok Company,https://www.swagelok.com:443/en/My-Account/QuoteSummary
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Business/Quality
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Business/Services
Swagelok Company,https://www.swagelok.com:443/en/About/Our-Business/Inventory
BASF,https://www.basf.com/us/en/company/career.html
BASF,https://www.basf.com/us/en/company/about-us.html
BASF,https://www.basf.com/us/en/company/innovation.html
BASF,https://www.basf.com/us/en/company/news-and-media.html
BASF,https://www.basf.com/us/en/company/sustainability.html
BASF,https://www.basf.com/us/en/company/about-us/Locations.html
BASF,https://www.basf.com/us/en/company/about-us/publications.html
BASF,https://www.basf.com/us/en/company/news-and-media/multimedia.html
BASF,https://www.basf.com/us/en/company/news-and-media/news-releases.html
BASF,https://www.basf.com/us/en/company/about-us/strategy-and-organization.html
BASF,https://www.basf.com/en/company/news-and-media/events/2018/press-conference-181120.html
SolarReserve Technology,https://solarreserve.com/en/about
SolarReserve Technology,https://solarreserve.com/en/about/board
SolarReserve Technology,https://solarreserve.com/en/about/careers
SolarReserve Technology,https://solarreserve.com/en/about/contact
SolarReserve Technology,https://solarreserve.com/en/about/community
SolarReserve Technology,https://solarreserve.com/en/about/management
SolarReserve Technology,https://solarreserve.com/en/about/about-us-overview
Production Resource Group,https://www.prg.com/about-prg/company
Bird-B-Gone,https://www.birdbgone.com/#
Bird-B-Gone,https://www.birdbgone.com/about.html
Bird-B-Gone,https://www.birdbgone.com/pest-bird-profiles.html
Bird-B-Gone,https://www.birdbgone.com/choose-by-industry/property-management.html
Bruin Biometrics,http://bruinbiometrics.com/us/about-us
Bruin Biometrics,http://bruinbiometrics.com/us/about-us/team
Bruin Biometrics,http://bruinbiometrics.com/us/about-us/careers
Bruin Biometrics,http://bruinbiometrics.com/us/about-us/about-us-2
Bruin Biometrics,http://bruinbiometrics.com/us/about-us/mission-values
Bruin Biometrics,http://bruinbiometrics.com/us/sem/pressure-ulcers-dtis
Bruin Biometrics,http://bruinbiometrics.com/us/about-us/board-of-directors
One Earth Designs Inc.,https://www.oneearthdesigns.com/about-us/
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/about
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/about-us
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/about-us/about
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/corporate-info
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/about-us/compliance
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/healthineers-population-health-management
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/about-us/leading-the-way-in-pama-readiness
Siemens Medical Solutions USA,https://usa.healthcare.siemens.com/point-of-care-testing/chronic-disease-management
Magnolia Optical Technologies,http://magnoliaoptical.com/index.php?rt=about/mgt
Magnolia Optical Technologies,http://magnoliaoptical.com/index.php?rt=about/index
Magnolia Optical Technologies,http://magnoliaoptical.com/index.php?rt=about/vision
Magnolia Optical Technologies,http://magnoliaoptical.com/index.php?rt=about/contact
Magnolia Optical Technologies,http://magnoliaoptical.com/index.php?rt=about/strategy
Smart Planet Technologies,https://www.smartplanettech.com/about-us/
Adhesives Research,http://www.adhesivesresearch.com/about/
Adhesives Research,http://www.adhesivesresearch.com/capabilities/custom-manufacturing-project-management/
Adhesives Research,http://www.adhesivesresearch.com/learn-about-the-benefits-of-arx-thin-films-and-transdermal-patches-at-drug-delivery-partnerships-2017/
Elenion Technologies,https://elenion.com/team/
Elenion Technologies,https://elenion.com/summary/
Elenion Technologies,https://elenion.com/company/
Aurrion,https://www.asurion.com/about/
Aurrion,https://www.asurion.com/about/smb/
Aurrion,https://www.asurion.com/about/awards/
Aurrion,https://www.asurion.com/about/careers/
Aurrion,https://www.asurion.com/about/newsroom/
Aurrion,https://www.asurion.com/about/leadership/
Aurrion,https://www.asurion.com/about/contact-us/
Aurrion,https://www.asurion.com/extended-warranty/
Aurrion,https://www.asurion.com/about/partner-with-us/
Aurrion,https://www.asurion.com/about/business-insights/
Aurrion,https://www.asurion.com/about/reviews-and-ratings/
POET Research,https://poet.com/about
Cool Planet Energy Systems,https://www.coolplanet.com/about/careers/
Cool Planet Energy Systems,https://www.coolplanet.com/about/corporate/
Cool Planet Energy Systems,https://www.coolplanet.com/about/investors/
Cool Planet Energy Systems,https://www.coolplanet.com/about/management/
Cool Planet Energy Systems,https://www.coolplanet.com/about/associations/
Cool Planet Energy Systems,https://www.coolplanet.com/about/advisory-board/
Cool Planet Energy Systems,https://www.coolplanet.com/about/board-of-directors/
Global Solar Water Power Systems,http://gswps.com/AboutUs.aspx
ATOMERA INCORPORATED,http://atomera.com/overview/
ATOMERA INCORPORATED,http://atomera.com/management/
AltaRock Energy,http://altarockenergy.com/about-us/
AltaRock Energy,http://altarockenergy.com/about-us/partners/
Sion Power Corporation,https://sionpower.com/about/
Sion Power Corporation,https://sionpower.com/#scrollNav-2
Aerogen,https://www.aerogen.com/about/our-story/#awards
Aerogen,https://www.aerogen.com/about/our-story/#history
Aerogen,https://www.aerogen.com/about/our-story/#our-values
Aerogen,https://www.aerogen.com/about/our-story/#our-awards
Aerogen,https://www.aerogen.com/about/our-story/#sponsorship
Aerogen,https://www.aerogen.com/about/respiratory-care/#copd
Aerogen,https://www.aerogen.com/about/our-story/#sponsorships
Aerogen,https://www.aerogen.com/about/respiratory-care/#asthma
Aerogen,https://www.aerogen.com/about/technology/#aerogen-inside
Aerogen,https://www.aerogen.com/about/technology/#aerogen-at-home
Aerogen,https://www.aerogen.com/about/our-story/#board-of-director
The Samuel Roberts Noble Foundation,https://www.noble.org/about/
The Samuel Roberts Noble Foundation,https://www.noble.org/news/publications/ag-news-and-views/2018/november/pecan-management-calendar-november-to-january/
Sony Corporation,https://www.sony.com/en_us/SCA/index.html
Sony Corporation,https://www.sony.com/electronics/about-sony
Sony Corporation,https://www.sony.com/en_us/SCA/company-news/press-releases.html
E Ink Corporation,https://eink.com/about-us.html
E Ink Corporation,https://eink.com/about-our-logo.html
E Ink Corporation,https://eink.com/csr.html?type=vision
IDEALAB,https://www.idealab.com/#team_anchor
IDEALAB,https://www.idealab.com/#about_anchor
IDEALAB,https://www.idealab.com/bio/management/bill_gross.php
IDEALAB,https://www.idealab.com/bio/management/debbie_chen.php
IDEALAB,https://www.idealab.com/bio/management/wes_ferrari.php
IDEALAB,https://www.idealab.com/bio/management/alex_maleki.php
IDEALAB,https://www.idealab.com/bio/management/jason_atzert.php
IDEALAB,https://www.idealab.com/bio/management/tom_mcgovern.php
IDEALAB,https://www.idealab.com/bio/management/craig_chrisney.php
IDEALAB,https://www.idealab.com/bio/management/yeran_melelian.php
IDEALAB,https://www.idealab.com/bio/management/marcia_goodstein.php
NetApp,https://www.netapp.com/us/company/index.aspx
NetApp,https://www.netapp.com/us/company/news/index.aspx
NetApp,https://www.netapp.com/us/company/events/index.aspx
NetApp,https://www.netapp.com/us/company/about-netapp/dvc-ebc/index.aspx
NetApp,https://www.netapp.com/us/solutions/unstructured-data/rich-media.aspx
NetApp,https://www.netapp.com/us/company/corporate-social-responsibility.aspx
NetApp,https://www.netapp.com/us/solutions/devops/configuration-management.aspx
NetApp,https://www.netapp.com/us/solutions/data-insights/performance-management.aspx
NetApp,https://www.netapp.com/us/solutions/unstructured-data/distributed-content.aspx
NetApp,https://www.netapp.com/us/solutions/data-insights/capacity-management-analytics.aspx
Cellular Research,https://cellularresearchinstitute.com/about.html
Applied Membrane Technologies,http://appliedmembranetech.com/leadership-team/
Robert Bosch GmbH,https://www.bosch.com/our-company/
Robert Bosch GmbH,https://www.bosch.com/stories/vision-2030/
Robert Bosch GmbH,https://www.bosch.com/corporate-information/
Robert Bosch GmbH,https://www.bosch.com/our-company/our-people/
Robert Bosch GmbH,https://www.bosch.com/our-company/our-figures/
Robert Bosch GmbH,https://www.bosch.com/our-company/our-history/
Robert Bosch GmbH,https://www.bosch.com/research/about-research/
Robert Bosch GmbH,https://www.bosch.com/our-company/sustainability/
Robert Bosch GmbH,https://www.bosch.com/research/about-research/roots/
Robert Bosch GmbH,https://www.bosch.com/our-company/our-figures/#brands
Robert Bosch GmbH,https://www.bosch.com/research/about-research/purpose/
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/jp/en/our-company/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/all/en/our-company/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/jp/en/our-company/csr/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/all/en/our-company/csr/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/jp/en/our-company/history/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/all/en/our-company/history/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/jp/en/our-company/about-crl/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/all/en/our-company/about-crl/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/jp/en/our-company/at-a-glance/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/all/en/our-company/at-a-glance/index.html
HAMAMATSU PHOTONICS K.K.,https://www.hamamatsu.com/jp/en/our-company/our-philosophy/index.html
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/vaccines/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/key-facts/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/governance/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/investors/about-gsk/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/our-history/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/pharmaceuticals/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/careers/culture-and-values/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/board-of-directors/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/about-us/consumer-healthcare/
GlaxoSmithKline Biologicals,https://www.gsk.com/en-gb/investors/corporate-reporting/
Travis Industries,http://travisindustries.com/news-items.aspx#history
Bemis Company,http://www.bemis.com/careers
Bemis Company,http://www.bemis.com/about-bemis
Bemis Company,http://www.bemis.com/about-bemis/about-us
Bemis Company,http://www.bemis.com/about-bemis/citizenship
Bemis Company,http://www.bemis.com/about-bemis/sustainability
Bemis Company,http://www.bemis.com/about-bemis/bemis-graphics
Bemis Company,http://www.bemis.com/about-bemis/corporate-governance
Bemis Company,http://www.bemis.com/about-bemis/about-us/our-leadership
Bemis Company,http://www.bemis.com/about-bemis/bemis-innovation-center
Bemis Company,http://www.bemis.com/about-bemis/about-us/our-work-matters
Bemis Company,http://www.bemis.com/about-bemis/citizenship/bemis-company-foundation
Acorn Technologies,http://acorntech.com/company/
Acorn Technologies,http://acorntech.com/news/press/
Acorn Technologies,http://acorntech.com/company/careers/
Acorn Technologies,http://acorntech.com/company/leadership/
Acorn Technologies,http://acorntech.com/company/innovation/
Microsemi SoC Corporation,https://www.microsemi.com/company/awards
Microsemi SoC Corporation,https://www.microsemi.com/company/quality
Microsemi SoC Corporation,https://www.microsemi.com/company/about-us
Microsemi SoC Corporation,https://www.microsemi.com/corporate-contacts
Microsemi SoC Corporation,https://www.microsemi.com/company/technology
Microsemi SoC Corporation,https://www.microsemi.com/company/in-the-news
Microsemi SoC Corporation,https://www.microsemi.com/company/acquisitions
Microsemi SoC Corporation,https://www.microsemi.com/company/terms-of-use
Microsemi SoC Corporation,https://www.microsemi.com/company/cookie-policy
Microsemi SoC Corporation,https://www.microsemi.com/company/privacy-policy
Microsemi SoC Corporation,https://www.microsemi.com/company/careers/careers
DNA Twopointo,https://www.atum.bio/company
DNA Twopointo,https://www.atum.bio/company?mi=82
DNA Twopointo,https://www.atum.bio/company?mi=6454
DNA Twopointo,https://www.atum.bio/company/careers
DNA Twopointo,https://www.atum.bio/company/contact
DNA Twopointo,https://www.atum.bio/company/partners
DNA Twopointo,https://www.atum.bio/company/news-events
DNA Twopointo,https://www.atum.bio/company/news-events/events
DNA Twopointo,https://www.atum.bio/company/terms-and-conditions
DNA Twopointo,https://www.atum.bio/company/news-events/in-the-news
DNA Twopointo,https://www.atum.bio/company/news-events/newsletters
Daylight Solutions,http://daylightsolutions.com/about-us/
Daylight Solutions,http://daylightsolutions.com/about-us/blog/
Daylight Solutions,http://daylightsolutions.com/about-us/events/
Daylight Solutions,http://daylightsolutions.com/about-us/awards/
Daylight Solutions,http://daylightsolutions.com/about-us/news-room/
Daylight Solutions,http://daylightsolutions.com/about-us/contact-us/
Daylight Solutions,http://daylightsolutions.com/about-us/leadership/
Daylight Solutions,http://daylightsolutions.com/about-us/contact-us/distributors/
Daylight Solutions,http://daylightsolutions.com/about-us/contact-us/customer-support/
Daylight Solutions,http://daylightsolutions.com/home/technology/about-mid-ir-quantum-cascade-lasers/
Livetv,http://livetv.sx/enx/myteams/
CMC ICOS BIOLOGICS,http://www.agcbio.com/about_us
CMC ICOS BIOLOGICS,http://www.agcbio.com/join_our_team
CMC ICOS BIOLOGICS,http://www.agcbio.com/about/our_history
CMC ICOS BIOLOGICS,http://www.agcbio.com/joinourteam/usa_careers
CMC ICOS BIOLOGICS,http://www.agcbio.com/joinourteam/our_benefits
CMC ICOS BIOLOGICS,http://www.agcbio.com/about/executive_management
CMC ICOS BIOLOGICS,http://www.agcbio.com/about/environmental_policy
CMC ICOS BIOLOGICS,http://www.agcbio.com/joinourteam/copenhagen_careers
CMC ICOS BIOLOGICS,http://www.agcbio.com/joinourteam/heidelberg_careers_agc
AG ENERGY SOLUTIONS,https://ag.energy/about/
AG ENERGY SOLUTIONS,https://ag.energy/about-2/
GLYCON LLC,http://www.glycon.com/history
GLYCON LLC,http://www.glycon.com/history/what-s-new
GLYCON LLC,http://www.glycon.com/history/terms-and-conditions
Atonometrics,http://www.atonometrics.com/about/
Atonometrics,http://www.atonometrics.com/atonometrics-has-shipped-over-600-soiling-measurement-systems-worldwide-ask-us-about-our-new-mars-optical-soiling-sensor/
Nanotech Biomachines,http://www.nanotechbio.com/team/
Nanotech Biomachines,http://www.nanotechbio.com/support/
Dow Global Technologies Inc.,https://www.dow.com/en-us/about-dow/locations?region=%7Bc1e574c8-092c-4d78-bbbf-839c8ae13c4d%7D
Dow Global Technologies Inc.,https://www.dow.com/en-us/about-dow/locations?region=%7Bc1246c44-a166-4876-b3ea-d07e58979cd9%7D
Dow Global Technologies Inc.,https://www.dow.com/en-us/about-dow/locations?region=%7B6228b4b7-9cbb-4c7c-b64e-f4317f16bad7%7D
Dow Global Technologies Inc.,https://www.dow.com/en-us/about-dow/locations?region=%7Bdf3ae7db-9b29-49c9-a9d9-2841a7eb638b%7D
Dow Global Technologies Inc.,https://www.dow.com/en-us/about-dow/locations?region=%7Bc89a10b2-135e-404c-9ae7-11814eb94ed4%7D
Dow Global Technologies Inc.,https://www.dow.com/en-us/about-dow/locations?region=%7Bbdf04b3f-f624-4eb9-9e33-978b33d9e1b6%7D
Oracle International Corporation,https://www.oracle.com/#open
Oracle International Corporation,https://www.oracle.com/#back
Oracle International Corporation,https://www.oracle.com/cloud/
Oracle International Corporation,https://www.oracle.com/corporate/
Oracle International Corporation,https://www.oracle.com/corporate/#info
Oracle International Corporation,https://www.oracle.com/corporate/press/
Oracle International Corporation,https://www.oracle.com/corporate/pricing/
Oracle International Corporation,https://www.oracle.com/corporate/careers/
Oracle International Corporation,https://www.oracle.com/corporate/cvc.html
Oracle International Corporation,https://www.oracle.com/corporate/contact/
Oracle International Corporation,https://www.oracle.com/enterprise-manager/
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/events.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/partnering-licensing.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/sample-storage-management.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/corporate-social-responsibility.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/about-us/partnering-licensing/oem-commercial-supply.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/lab-apps.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/lab-apps/cell-staining-tool.html
Life Technologies Corporation,https://www.thermofisher.com/us/en/home/life-science/lab-data-management-analysis-software/enterprise-level-lab-informatics.html
iNanoBio LLC,http://inanobio.com/team.php
