firm_key,main_topic,num_words,para_order,prob
Tyco Electronics Corporation.txt,0,13,2,0.935700774193
Tyco Electronics Corporation.txt,2,20,3,0.957130491734
Tyco Electronics Corporation.txt,2,17,4,0.494497835636
Tyco Electronics Corporation.txt,0,14,5,0.939984917641
Tyco Electronics Corporation.txt,9,26,6,0.755192220211
Tyco Electronics Corporation.txt,3,24,7,0.963991641998
Tyco Electronics Corporation.txt,1,14,8,0.655423462391
Tyco Electronics Corporation.txt,2,13,9,0.935697376728
Tyco Electronics Corporation.txt,7,14,10,0.623945116997
Tyco Electronics Corporation.txt,4,14,11,0.939986526966
Tyco Electronics Corporation.txt,4,17,12,0.949990808964
Tyco Electronics Corporation.txt,8,23,13,0.962489306927
Tyco Electronics Corporation.txt,5,16,14,0.947047650814
Tyco Electronics Corporation.txt,6,21,15,0.959084153175
Tyco Electronics Corporation.txt,6,19,16,0.605410635471
Tyco Electronics Corporation.txt,4,11,17,0.471584588289
TP Solar.txt,2,11,1,0.924980938435
TP Solar.txt,7,19,2,0.954989433289
TP Solar.txt,8,37,3,0.976309418678
ALSTOM Technology Ltd.txt,5,13,1,0.935699880123
ALSTOM Technology Ltd.txt,9,14,2,0.93999004364
ALSTOM Technology Ltd.txt,0,12,3,0.930761635303
ALSTOM Technology Ltd.txt,4,15,4,0.943736732006
ALSTOM Technology Ltd.txt,9,25,5,0.851491808891
ALSTOM Technology Ltd.txt,3,12,6,0.930760800838
ALSTOM Technology Ltd.txt,7,13,7,0.935705780983
Blue Sea Systems.txt,0,19,1,0.95499163866
Blue Sea Systems.txt,4,18,2,0.9526232481
Blue Sea Systems.txt,2,18,3,0.952620267868
Blue Sea Systems.txt,7,16,4,0.947045624256
Blue Sea Systems.txt,5,19,5,0.954992473125
Blue Sea Systems.txt,2,23,6,0.962489664555
Blue Sea Systems.txt,5,15,7,0.943736076355
Blue Sea Systems.txt,6,29,8,0.557898402214
Blue Sea Systems.txt,6,14,9,0.939989209175
Blue Sea Systems.txt,6,14,10,0.939988851547
GENCO SCIENCES LLC.txt,0,31,1,0.971868634224
Bausch & Lomb Incorporated.txt,0,11,1,0.924980700016
Bausch & Lomb Incorporated.txt,6,1,2,0.549904823303
T_H_E_M_.txt,2,56,1,0.984208106995
T_H_E_M_.txt,2,97,2,0.990814387798
T_H_E_M_.txt,2,26,3,0.966660737991
T_H_E_M_.txt,3,24,4,0.583938717842
T_H_E_M_.txt,2,21,5,0.959079325199
Amkor Technology.txt,0,18,1,0.952620685101
Amkor Technology.txt,2,15,2,0.943739950657
Altex Technologies Corporation.txt,0,38,1,0.728585958481
Sumitomo Electric Industries.txt,9,18,1,0.952618777752
Sumitomo Electric Industries.txt,9,18,2,0.952621757984
Crossbar.txt,1,32,1,0.972721576691
Crossbar.txt,6,40,2,0.89006882906
Crossbar.txt,9,22,3,0.960857391357
Crossbar.txt,9,22,4,0.960861623287
Crossbar.txt,1,32,5,0.972721338272
Crossbar.txt,6,40,6,0.896600306034
Crossbar.txt,9,22,7,0.960858047009
Crossbar.txt,9,22,8,0.960861623287
CellPrint IP Holding.txt,0,11,1,0.924981534481
CellPrint IP Holding.txt,7,12,2,0.696501672268
aTyr Pharma.txt,2,76,1,0.98830896616
aTyr Pharma.txt,8,16,2,0.947048068047
aTyr Pharma.txt,7,17,3,0.94998806715
Avertech.txt,1,12,1,0.930753469467
Red Hat.txt,0,14,1,0.939985990524
Red Hat.txt,5,15,2,0.943737208843
Red Hat.txt,0,19,3,0.540635406971
Red Hat.txt,0,15,4,0.943739175797
Red Hat.txt,0,23,5,0.962491750717
Red Hat.txt,0,13,6,0.935698986053
Red Hat.txt,0,12,7,0.930747210979
Red Hat.txt,5,31,8,0.537318170071
Red Hat.txt,0,33,9,0.859546780586
GlaxoSmithKline Biologicals.txt,8,12,1,0.930752038956
GlaxoSmithKline Biologicals.txt,7,14,2,0.939985334873
GlaxoSmithKline Biologicals.txt,4,14,3,0.602965712547
GlaxoSmithKline Biologicals.txt,2,16,4,0.947049200535
GlaxoSmithKline Biologicals.txt,3,17,5,0.495149254799
GlaxoSmithKline Biologicals.txt,0,15,6,0.439238995314
GlaxoSmithKline Biologicals.txt,8,12,7,0.930752456188
GlaxoSmithKline Biologicals.txt,2,14,8,0.525024116039
GlaxoSmithKline Biologicals.txt,8,10,9,0.918158173561
GlaxoSmithKline Biologicals.txt,2,13,10,0.935700535774
GlaxoSmithKline Biologicals.txt,8,11,11,0.924982130527
GlaxoSmithKline Biologicals.txt,4,14,12,0.601936042309
GlaxoSmithKline Biologicals.txt,8,13,13,0.935697555542
GlaxoSmithKline Biologicals.txt,2,12,14,0.930750489235
GlaxoSmithKline Biologicals.txt,1,7,15,0.887468874454
SRG Global.txt,8,17,1,0.949983596802
RES USA.txt,9,23,1,0.96249037981
RES USA.txt,7,18,2,0.63459533453
RES USA.txt,7,18,3,0.712527453899
RES USA.txt,4,10,4,0.607748687267
RES USA.txt,8,15,5,0.943735897541
RES USA.txt,7,13,6,0.935699105263
RES USA.txt,6,18,7,0.95261913538
Archer Daniels Midland Company.txt,8,37,1,0.515615642071
Riverbed Technology.txt,5,46,1,0.702338337898
Riverbed Technology.txt,2,13,2,0.935700118542
Riverbed Technology.txt,7,14,3,0.939990282059
Riverbed Technology.txt,5,11,4,0.556758224964
Riverbed Technology.txt,8,15,5,0.943736612797
Riverbed Technology.txt,2,26,6,0.966656923294
Riverbed Technology.txt,6,21,7,0.959078907967
Riverbed Technology.txt,7,27,8,0.555864155293
Riverbed Technology.txt,2,17,9,0.94998383522
Riverbed Technology.txt,9,19,10,0.954989790916
Pinnacle Technology.txt,1,10,1,0.918154776096
Pinnacle Technology.txt,5,16,2,0.947046399117
Pinnacle Technology.txt,9,14,3,0.939983010292
Pinnacle Technology.txt,4,11,4,0.924991846085
Pinnacle Technology.txt,5,28,5,0.661413371563
Pinnacle Technology.txt,5,28,6,0.698557376862
Pinnacle Technology.txt,5,28,7,0.830693781376
Pinnacle Technology.txt,6,11,8,0.924981415272
Pacific Industrial Development Corporation.txt,2,17,1,0.949990391731
Express Imaging Systems.txt,0,17,1,0.949989855289
Express Imaging Systems.txt,0,37,2,0.97631072998
Express Imaging Systems.txt,6,14,3,0.939987003803
Express Imaging Systems.txt,5,13,4,0.689425110817
Express Imaging Systems.txt,8,20,5,0.874493002892
Express Imaging Systems.txt,4,16,6,0.947043478489
Grain Processing Corporation.txt,7,33,1,0.669704914093
Grain Processing Corporation.txt,7,38,2,0.844597160816
Grain Processing Corporation.txt,0,22,3,0.960860610008
Integrated Nano-Technologies.txt,9,13,1,0.538516521454
Integrated Nano-Technologies.txt,8,15,2,0.943734824657
Integrated Nano-Technologies.txt,6,18,3,0.952621340752
Integrated Nano-Technologies.txt,2,18,4,0.952621042728
Integrated Nano-Technologies.txt,6,23,5,0.962490141392
Integrated Nano-Technologies.txt,1,52,6,0.681311964989
Integrated Nano-Technologies.txt,1,38,7,0.976917266846
Flextronics AP.txt,7,13,1,0.935698866844
Flextronics AP.txt,5,18,2,0.952619969845
Flextronics AP.txt,2,10,3,0.918167054653
Flextronics AP.txt,1,12,4,0.930751919746
Flextronics AP.txt,4,14,5,0.939987838268
Flextronics AP.txt,7,20,6,0.957134068012
Flextronics AP.txt,0,25,7,0.965375244617
Flextronics AP.txt,5,18,8,0.952620148659
Flextronics AP.txt,2,10,9,0.918168067932
Flextronics AP.txt,7,12,10,0.736862897873
Flextronics AP.txt,4,15,11,0.804225504398
Flextronics AP.txt,1,12,12,0.930752336979
Flextronics AP.txt,1,12,13,0.930749833584
Flextronics AP.txt,7,18,14,0.906364440918
Flextronics AP.txt,4,14,15,0.939987063408
Flextronics AP.txt,7,27,16,0.967850863934
Flextronics AP.txt,7,13,17,0.935700297356
Flextronics AP.txt,4,20,18,0.732829093933
Flextronics AP.txt,5,19,19,0.571957230568
Ricoh Company Limited.txt,5,15,1,0.642223417759
Ricoh Company Limited.txt,7,13,2,0.935700774193
Ricoh Company Limited.txt,3,21,3,0.959081888199
Northrop Grumman Systems Corporation.txt,9,16,1,0.578536272049
Northrop Grumman Systems Corporation.txt,6,8,2,0.486059457064
Northrop Grumman Systems Corporation.txt,3,6,3,0.871423780918
Northrop Grumman Systems Corporation.txt,3,12,4,0.930767416954
Northrop Grumman Systems Corporation.txt,3,12,5,0.826832771301
Northrop Grumman Systems Corporation.txt,3,12,6,0.719089210033
Northrop Grumman Systems Corporation.txt,3,12,7,0.930765688419
Northrop Grumman Systems Corporation.txt,3,12,8,0.930765628815
Northrop Grumman Systems Corporation.txt,3,12,9,0.507246553898
Northrop Grumman Systems Corporation.txt,0,6,10,0.871423900127
Northrop Grumman Systems Corporation.txt,0,6,11,0.87142342329
Northrop Grumman Systems Corporation.txt,0,6,12,0.871421337128
Integrated DNA Technologies.txt,2,12,1,0.582706212997
Integrated DNA Technologies.txt,7,15,2,0.62592703104
Integrated DNA Technologies.txt,6,15,3,0.661701083183
Integrated DNA Technologies.txt,7,11,4,0.924979746342
Integrated DNA Technologies.txt,0,11,5,0.611503005028
Integrated DNA Technologies.txt,4,13,6,0.935698866844
Integrated DNA Technologies.txt,7,13,7,0.935699820518
Integrated DNA Technologies.txt,6,31,8,0.971867382526
TT Technologies.txt,0,18,1,0.952624678612
TT Technologies.txt,0,30,2,0.970963954926
TT Technologies.txt,5,12,3,0.582707107067
TT Technologies.txt,4,39,4,0.536419510841
TT Technologies.txt,0,33,5,0.973522186279
TT Technologies.txt,2,17,6,0.949985861778
Nordic Technologies.txt,4,20,1,0.762486159801
Nordic Technologies.txt,4,29,2,0.969991505146
Nordic Technologies.txt,0,25,3,0.570059657097
Nordic Technologies.txt,0,21,4,0.959078609943
Nordic Technologies.txt,9,16,5,0.947047770023
Nordic Technologies.txt,9,15,6,0.553652346134
Nordic Technologies.txt,9,15,7,0.943740904331
Nordic Technologies.txt,8,18,8,0.536084532738
Nordic Technologies.txt,2,12,9,0.515598416328
Deployable Space Systems.txt,0,15,1,0.943735539913
Deployable Space Systems.txt,3,42,2,0.979063630104
Deployable Space Systems.txt,0,15,3,0.943734169006
Cristal USA Inc_.txt,5,6,1,0.871414840221
Cristal USA Inc_.txt,8,25,2,0.965371787548
Cristal USA Inc_.txt,9,5,3,0.504805147648
Cristal USA Inc_.txt,3,6,4,0.724548757076
Cristal USA Inc_.txt,3,12,5,0.930766999722
Cristal USA Inc_.txt,3,18,6,0.952630162239
Cristal USA Inc_.txt,3,12,7,0.930767357349
Cristal USA Inc_.txt,3,6,8,0.681032061577
Cristal USA Inc_.txt,3,12,9,0.705209732056
Cristal USA Inc_.txt,0,12,10,0.593837797642
Cristal USA Inc_.txt,0,6,11,0.871423304081
Cristal USA Inc_.txt,0,6,12,0.871422946453
Cristal USA Inc_.txt,0,6,13,0.871422886848
Cristal USA Inc_.txt,0,6,14,0.8714209795
Cristal USA Inc_.txt,0,6,15,0.871419787407
Cristal USA Inc_.txt,0,6,16,0.871421635151
Cristal USA Inc_.txt,0,6,17,0.871417582035
King Electric Vehicles Inc_.txt,8,49,1,0.672555744648
Pulse Therapeutics.txt,3,35,1,0.50729817152
Pulse Therapeutics.txt,9,12,2,0.930750608444
Pulse Therapeutics.txt,2,28,3,0.96895647049
Hosiden Corporation.txt,3,13,1,0.93570381403
Hosiden Corporation.txt,7,19,2,0.954992651939
Tata Consultancy Services Limited.txt,6,17,1,0.949991106987
Tata Consultancy Services Limited.txt,6,19,2,0.954989552498
Tata Consultancy Services Limited.txt,5,12,3,0.930752336979
Tata Consultancy Services Limited.txt,7,14,4,0.939985990524
Qiagen GmbH.txt,2,7,1,0.887496471405
Qiagen GmbH.txt,0,8,2,0.899997055531
Qiagen GmbH.txt,0,7,3,0.887492775917
AMPT.txt,4,16,1,0.94701385498
AMPT.txt,5,16,2,0.947044730186
AMPT.txt,1,15,3,0.943731307983
AMPT.txt,9,18,4,0.952619969845
AMPT.txt,1,14,5,0.939983308315
AMPT.txt,9,17,6,0.517702400684
Macronix International Co_.txt,1,12,1,0.930750072002
Macronix International Co_.txt,2,14,2,0.939981997013
Macronix International Co_.txt,2,30,3,0.970961272717
Macronix International Co_.txt,6,11,4,0.924981832504
SunLink Corporation.txt,5,17,1,0.739625036716
SunLink Corporation.txt,4,11,2,0.924983084202
SunLink Corporation.txt,2,35,3,0.974994242191
SunLink Corporation.txt,9,19,4,0.954993605614
Musco Corporation.txt,5,16,1,0.947040200233
Musco Corporation.txt,1,13,2,0.935698211193
Musco Corporation.txt,8,19,3,0.954987704754
Musco Corporation.txt,1,14,4,0.939988493919
Musco Corporation.txt,2,49,5,0.981995344162
Musco Corporation.txt,8,13,6,0.935698449612
Atonometrics.txt,7,15,1,0.943732917309
Oceanit Laboratories.txt,7,17,1,0.949986994267
Oceanit Laboratories.txt,9,13,2,0.841326594353
Oceanit Laboratories.txt,9,13,3,0.935701549053
Oceanit Laboratories.txt,0,11,4,0.924974858761
Oceanit Laboratories.txt,7,43,5,0.979540228844
Oceanit Laboratories.txt,7,82,6,0.989153683186
Oceanit Laboratories.txt,7,64,7,0.538978755474
Oceanit Laboratories.txt,6,15,8,0.943735420704
Galectin Therapeutics.txt,4,17,1,0.681728899479
Galectin Therapeutics.txt,9,18,2,0.952622354031
Galectin Therapeutics.txt,7,15,3,0.943737864494
Galectin Therapeutics.txt,5,12,4,0.777203023434
Galectin Therapeutics.txt,9,17,5,0.949989080429
Galectin Therapeutics.txt,5,23,6,0.96249371767
GED Intergrated Solution.txt,0,45,1,0.88042896986
Bell Helicopter Textron Inc_.txt,1,23,1,0.962491452694
Bell Helicopter Textron Inc_.txt,4,24,2,0.963989973068
Bell Helicopter Textron Inc_.txt,3,26,3,0.581644117832
Bell Helicopter Textron Inc_.txt,0,29,4,0.96999335289
Bell Helicopter Textron Inc_.txt,1,37,5,0.97631251812
Bell Helicopter Textron Inc_.txt,1,34,6,0.974282383919
Bell Helicopter Textron Inc_.txt,3,32,7,0.972722947598
Triple Ring Technologies.txt,0,24,1,0.963993310928
Triple Ring Technologies.txt,2,21,2,0.959079027176
Triple Ring Technologies.txt,2,20,3,0.957132458687
Triple Ring Technologies.txt,0,10,4,0.918164253235
Triple Ring Technologies.txt,0,17,5,0.949990808964
Triple Ring Technologies.txt,8,17,6,0.949991226196
Triple Ring Technologies.txt,9,15,7,0.943734645844
Triple Ring Technologies.txt,9,25,8,0.603587210178
Triple Ring Technologies.txt,2,14,9,0.673440277576
Triple Ring Technologies.txt,0,26,10,0.966657280922
Triple Ring Technologies.txt,0,12,11,0.930754125118
Triple Ring Technologies.txt,9,18,12,0.952619373798
Triple Ring Technologies.txt,1,14,13,0.939982950687
Triple Ring Technologies.txt,0,30,14,0.692612469196
Triple Ring Technologies.txt,0,12,15,0.930754542351
Triple Ring Technologies.txt,9,18,16,0.952619373798
Marathon Equipment Company.txt,9,11,1,0.924990713596
Marathon Equipment Company.txt,6,14,2,0.939986228943
Marathon Equipment Company.txt,6,31,3,0.549306988716
Elenion Technologies.txt,9,34,1,0.974278271198
Mainstream Engineering Corp_.txt,3,57,1,0.984478890896
Mainstream Engineering Corp_.txt,3,103,2,0.579465925694
Mainstream Engineering Corp_.txt,4,16,3,0.947048723698
Mainstream Engineering Corp_.txt,4,13,4,0.935699164867
Mainstream Engineering Corp_.txt,4,28,5,0.74570953846
Hyundai Motor Company.txt,5,14,1,0.568540453911
Hyundai Motor Company.txt,1,12,2,0.930751979351
Hyundai Motor Company.txt,7,84,3,0.989409506321
Hyundai Motor Company.txt,7,113,4,0.99210357666
Hyundai Motor Company.txt,0,15,5,0.94373446703
Hyundai Motor Company.txt,1,43,6,0.979540109634
UCB Pharma S_A_.txt,9,15,1,0.740572869778
UCB Pharma S_A_.txt,9,16,2,0.947047054768
UCB Pharma S_A_.txt,2,16,3,0.627166152
UCB Pharma S_A_.txt,0,16,4,0.947037756443
UCB Pharma S_A_.txt,6,17,5,0.949992477894
UCB Pharma S_A_.txt,7,22,6,0.960857987404
UCB Pharma S_A_.txt,0,26,7,0.966659069061
ZIH Corp_.txt,9,14,1,0.939988255501
ZIH Corp_.txt,9,10,2,0.918165624142
ZIH Corp_.txt,2,16,3,0.947048306465
ZIH Corp_.txt,3,22,4,0.960861802101
ZIH Corp_.txt,5,21,5,0.959076523781
ZIH Corp_.txt,7,15,6,0.943735837936
ZIH Corp_.txt,0,16,7,0.947043478489
Samsung Electronics.txt,1,14,1,0.939986169338
Samsung Electronics.txt,1,12,2,0.930752158165
Samsung Electronics.txt,1,18,3,0.952618420124
Samsung Electronics.txt,9,16,4,0.947051763535
Samsung Electronics.txt,3,19,5,0.492079019547
Samsung Electronics.txt,0,18,6,0.952621877193
Samsung Electronics.txt,0,22,7,0.960864245892
Samsung Electronics.txt,3,11,8,0.924986422062
Samsung Electronics.txt,2,12,9,0.930757284164
Samsung Electronics.txt,0,66,10,0.918734431267
Samsung Electronics.txt,0,23,11,0.962493240833
Samsung Electronics.txt,1,16,12,0.947045266628
Minebea Co_.txt,3,14,1,0.939982652664
Minebea Co_.txt,2,11,2,0.924981534481
Minebea Co_.txt,5,11,3,0.924977958202
Minebea Co_.txt,4,16,4,0.947045385838
Minebea Co_.txt,3,10,5,0.918159127235
Minebea Co_.txt,4,27,6,0.571233153343
Scientific Design Company.txt,1,33,1,0.799920499325
Thoratec Corporation.txt,7,22,1,0.960859894753
Thoratec Corporation.txt,9,33,2,0.973524451256
Thoratec Corporation.txt,0,16,3,0.947046041489
Thoratec Corporation.txt,5,24,4,0.963992476463
Thoratec Corporation.txt,4,10,5,0.918167829514
Chevron Phillips Chemical Company LP.txt,1,23,1,0.962493181229
Chevron Phillips Chemical Company LP.txt,1,37,2,0.976312160492
Chevron Phillips Chemical Company LP.txt,1,38,3,0.955549776554
Chevron Phillips Chemical Company LP.txt,4,9,4,0.557156443596
Chevron Phillips Chemical Company LP.txt,3,6,5,0.871423780918
Chevron Phillips Chemical Company LP.txt,3,12,6,0.930765748024
Chevron Phillips Chemical Company LP.txt,3,18,7,0.952629804611
Chevron Phillips Chemical Company LP.txt,3,12,8,0.930767118931
Chevron Phillips Chemical Company LP.txt,3,6,9,0.871421635151
Chevron Phillips Chemical Company LP.txt,3,12,10,0.930766105652
Chevron Phillips Chemical Company LP.txt,3,12,11,0.930763959885
Chevron Phillips Chemical Company LP.txt,0,6,12,0.871423244476
Chevron Phillips Chemical Company LP.txt,0,6,13,0.871423840523
Chevron Phillips Chemical Company LP.txt,0,6,14,0.87142342329
Chevron Phillips Chemical Company LP.txt,0,6,15,0.871420860291
Laserline Mfg_.txt,2,14,1,0.939984679222
Laserline Mfg_.txt,5,11,2,0.924982249737
Laserline Mfg_.txt,2,14,3,0.939988791943
Laserline Mfg_.txt,2,30,4,0.970960855484
Laserline Mfg_.txt,5,14,5,0.939989686012
Laserline Mfg_.txt,8,18,6,0.952625989914
Laserline Mfg_.txt,4,21,7,0.959081292152
Laserline Mfg_.txt,7,16,8,0.947045624256
Sanken Electric Co_.txt,9,16,1,0.947049438953
Sanken Electric Co_.txt,5,19,2,0.954988956451
Sanken Electric Co_.txt,8,20,3,0.957134902477
Sanken Electric Co_.txt,1,18,4,0.952617764473
Sanken Electric Co_.txt,2,17,5,0.734737753868
Sanken Electric Co_.txt,8,12,6,0.930752038956
NOK Corporation.txt,5,10,1,0.918164610863
NOK Corporation.txt,1,16,2,0.947049081326
NOK Corporation.txt,5,13,3,0.935702681541
NOK Corporation.txt,1,16,4,0.797536730766
NOK Corporation.txt,6,10,5,0.609547972679
NOK Corporation.txt,7,13,6,0.603559911251
UVIC INDUSTRY PARTNERSHIPS INC_.txt,7,29,1,0.969993650913
UVIC INDUSTRY PARTNERSHIPS INC_.txt,7,48,2,0.981629192829
UVIC INDUSTRY PARTNERSHIPS INC_.txt,0,20,3,0.957132577896
UVIC INDUSTRY PARTNERSHIPS INC_.txt,0,18,4,0.952619731426
UVIC INDUSTRY PARTNERSHIPS INC_.txt,7,12,5,0.930754780769
Marine Polymer Technologies.txt,2,20,1,0.957133889198
Marine Polymer Technologies.txt,4,21,2,0.959082245827
Marine Polymer Technologies.txt,7,17,3,0.522857010365
Marine Polymer Technologies.txt,4,35,4,0.830432415009
Marine Polymer Technologies.txt,7,15,5,0.943736374378
Marine Polymer Technologies.txt,7,11,6,0.924986124039
Marine Polymer Technologies.txt,9,12,7,0.589108526707
Marine Polymer Technologies.txt,7,40,8,0.978044569492
United Technologies Corporation.txt,1,15,1,0.833993315697
United Technologies Corporation.txt,7,12,2,0.930755615234
United Technologies Corporation.txt,7,13,3,0.935699045658
United Technologies Corporation.txt,6,12,4,0.930751860142
United Technologies Corporation.txt,0,13,5,0.725810706615
United Technologies Corporation.txt,2,12,6,0.930753350258
United Technologies Corporation.txt,0,24,7,0.96399140358
United Technologies Corporation.txt,7,20,8,0.957131803036
United Technologies Corporation.txt,4,14,9,0.939980983734
United Technologies Corporation.txt,7,15,10,0.94373691082
United Technologies Corporation.txt,3,5,11,0.849965214729
United Technologies Corporation.txt,3,6,12,0.871423780918
United Technologies Corporation.txt,3,12,13,0.930767297745
United Technologies Corporation.txt,3,12,14,0.826907277107
United Technologies Corporation.txt,3,12,15,0.719087064266
United Technologies Corporation.txt,3,12,16,0.930765211582
United Technologies Corporation.txt,3,12,17,0.930766224861
United Technologies Corporation.txt,3,12,18,0.507211089134
United Technologies Corporation.txt,0,6,19,0.871423900127
United Technologies Corporation.txt,0,6,20,0.871423244476
United Technologies Corporation.txt,0,6,21,0.585257351398
AT&T Corporation.txt,9,16,1,0.447335004807
AT&T Corporation.txt,1,9,2,0.909990370274
VINYLAST.txt,6,13,1,0.935698568821
VINYLAST.txt,4,14,2,0.93998426199
VINYLAST.txt,4,37,3,0.976309895515
VINYLAST.txt,0,19,4,0.954989552498
VINYLAST.txt,0,39,5,0.977492809296
The Goodyear Tire & Rubber Company.txt,7,12,1,0.930752158165
The Goodyear Tire & Rubber Company.txt,1,12,2,0.630766868591
The Goodyear Tire & Rubber Company.txt,4,18,3,0.952620744705
The Goodyear Tire & Rubber Company.txt,4,27,4,0.967849135399
The Goodyear Tire & Rubber Company.txt,8,24,5,0.963991940022
The Goodyear Tire & Rubber Company.txt,9,23,6,0.736041307449
The Goodyear Tire & Rubber Company.txt,4,18,7,0.952620863914
The Goodyear Tire & Rubber Company.txt,4,27,8,0.967849612236
The Goodyear Tire & Rubber Company.txt,8,24,9,0.963991940022
The Goodyear Tire & Rubber Company.txt,9,23,10,0.72808098793
The Goodyear Tire & Rubber Company.txt,6,11,11,0.486421316862
The Goodyear Tire & Rubber Company.txt,1,15,12,0.943737328053
The Goodyear Tire & Rubber Company.txt,6,11,13,0.49663439393
The Goodyear Tire & Rubber Company.txt,1,15,14,0.943737447262
The Goodyear Tire & Rubber Company.txt,8,14,15,0.939984679222
The Goodyear Tire & Rubber Company.txt,4,7,16,0.562590718269
The Goodyear Tire & Rubber Company.txt,6,18,17,0.952620267868
The Goodyear Tire & Rubber Company.txt,6,22,18,0.96086114645
The Goodyear Tire & Rubber Company.txt,6,46,19,0.463662266731
The Goodyear Tire & Rubber Company.txt,6,73,20,0.767674148083
The Goodyear Tire & Rubber Company.txt,6,68,21,0.746963024139
The Goodyear Tire & Rubber Company.txt,4,86,22,0.788550555706
The Goodyear Tire & Rubber Company.txt,4,70,23,0.987321257591
The Goodyear Tire & Rubber Company.txt,4,40,24,0.978043913841
The Goodyear Tire & Rubber Company.txt,4,131,25,0.993180274963
The Goodyear Tire & Rubber Company.txt,4,128,26,0.993021667004
The Goodyear Tire & Rubber Company.txt,4,34,27,0.974280238152
The Goodyear Tire & Rubber Company.txt,7,277,28,0.723848521709
The Goodyear Tire & Rubber Company.txt,7,271,29,0.707744181156
The Goodyear Tire & Rubber Company.txt,6,50,30,0.833041608334
The Goodyear Tire & Rubber Company.txt,7,112,31,0.401316702366
The Goodyear Tire & Rubber Company.txt,7,102,32,0.61139601469
The Goodyear Tire & Rubber Company.txt,3,51,33,0.666407942772
The Goodyear Tire & Rubber Company.txt,3,84,34,0.989409506321
The Goodyear Tire & Rubber Company.txt,3,47,35,0.981247007847
The Goodyear Tire & Rubber Company.txt,3,52,36,0.983016192913
The Goodyear Tire & Rubber Company.txt,3,86,37,0.989653587341
The Goodyear Tire & Rubber Company.txt,3,52,38,0.98301500082
The Goodyear Tire & Rubber Company.txt,7,17,39,0.949986040592
The Goodyear Tire & Rubber Company.txt,7,18,40,0.95261913538
The Goodyear Tire & Rubber Company.txt,1,20,41,0.957132339478
The Goodyear Tire & Rubber Company.txt,5,13,42,0.935697138309
The Goodyear Tire & Rubber Company.txt,9,13,43,0.478159099817
The Goodyear Tire & Rubber Company.txt,6,149,44,0.735185921192
The Goodyear Tire & Rubber Company.txt,6,236,45,0.586960494518
The Goodyear Tire & Rubber Company.txt,4,153,46,0.994154512882
The Goodyear Tire & Rubber Company.txt,4,80,47,0.988886594772
The Goodyear Tire & Rubber Company.txt,9,11,48,0.924981176853
The Goodyear Tire & Rubber Company.txt,5,39,49,0.55393153429
The Goodyear Tire & Rubber Company.txt,5,54,50,0.983632445335
The Goodyear Tire & Rubber Company.txt,2,28,51,0.968956530094
The Goodyear Tire & Rubber Company.txt,9,43,52,0.979541003704
The Goodyear Tire & Rubber Company.txt,4,27,53,0.967849612236
The Goodyear Tire & Rubber Company.txt,0,20,54,0.557749629021
The Goodyear Tire & Rubber Company.txt,4,94,55,0.819192171097
The Goodyear Tire & Rubber Company.txt,4,43,56,0.51259303093
The Goodyear Tire & Rubber Company.txt,4,23,57,0.565314888954
The Goodyear Tire & Rubber Company.txt,4,30,58,0.970961689949
The Goodyear Tire & Rubber Company.txt,4,97,59,0.99081414938
The Goodyear Tire & Rubber Company.txt,7,127,60,0.992967009544
The Goodyear Tire & Rubber Company.txt,8,50,61,0.982349336147
The Goodyear Tire & Rubber Company.txt,7,34,62,0.532209873199
The Goodyear Tire & Rubber Company.txt,7,52,63,0.983014464378
The Goodyear Tire & Rubber Company.txt,7,182,64,0.995080769062
The Goodyear Tire & Rubber Company.txt,7,51,65,0.982688605785
The Goodyear Tire & Rubber Company.txt,5,86,66,0.411653846502
The Goodyear Tire & Rubber Company.txt,4,24,67,0.436146646738
The Goodyear Tire & Rubber Company.txt,4,117,68,0.946783483028
The Goodyear Tire & Rubber Company.txt,4,143,69,0.993748664856
The Goodyear Tire & Rubber Company.txt,4,275,70,0.762298226357
The Goodyear Tire & Rubber Company.txt,4,63,71,0.985934793949
The Goodyear Tire & Rubber Company.txt,5,97,72,0.990814805031
The Goodyear Tire & Rubber Company.txt,5,193,73,0.995360076427
The Goodyear Tire & Rubber Company.txt,5,211,74,0.995753884315
The Goodyear Tire & Rubber Company.txt,5,222,75,0.995963394642
The Goodyear Tire & Rubber Company.txt,5,220,76,0.995926916599
The Goodyear Tire & Rubber Company.txt,5,218,77,0.995889723301
The Goodyear Tire & Rubber Company.txt,5,220,78,0.995926916599
The Goodyear Tire & Rubber Company.txt,3,49,79,0.460015803576
The Goodyear Tire & Rubber Company.txt,4,22,80,0.960863471031
The Goodyear Tire & Rubber Company.txt,1,19,81,0.954988002777
The Goodyear Tire & Rubber Company.txt,1,24,82,0.963990688324
The Goodyear Tire & Rubber Company.txt,4,16,83,0.584338665009
The Goodyear Tire & Rubber Company.txt,1,27,84,0.967848658562
Hadasit Medical Research Services & Development Company Ltd_.txt,5,2,1,0.699960112572
Hadasit Medical Research Services & Development Company Ltd_.txt,0,2,2,0.699956595898
Hadasit Medical Research Services & Development Company Ltd_.txt,0,2,3,0.699961125851
Hadasit Medical Research Services & Development Company Ltd_.txt,6,3,4,0.774947226048
Hadasit Medical Research Services & Development Company Ltd_.txt,9,0,5,0.10000000149
