The Henry M. Jackson Foundation for the Advancement of Military Medicine,http://www.hjf.org/about/research-sponsors/funding/,1,Funding|Opportunities,10
The Henry M. Jackson Foundation for the Advancement of Military Medicine,http://www.hjf.org/about/research-sponsors/contact-hjf/,1,Contact|Business|Development,10
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/about.html,1,None,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/about/jobs.html,1,None,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/about/diversity.html,1,None,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/servers/management.html,1,Server|management|software,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/solutions/partners.html,1,None,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/networking/management.html,1,Network|management|software,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/about/legal/terms-of-use.html,1,Terms|of|Use,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/about/accessibility-aging.html,1,None,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/integrated-systems/software.html,1,Infrastructure|management|software,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/storage/management-automation.html,1,Storage|management|and|automation,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/about/executive-briefing-centers.html,1,None,12
Hewlett Packard Enterprise Development LP,https://www.hpe.com/us/en/solutions/cloud/hybrid-it-management.html,1,Hybrid|cloud|management|software,12
Hunt Energy Enterprises LLC,http://huntenergyenterprises.com/about.aspx,1,Learn|More,1
Pendar Technologies,http://www.pendar.com/,1,Team,3
Pendar Technologies,http://www.pendar.com/about.html,1,None,3
Pendar Technologies,http://www.pendar.com/index.html,1,Team,3
HTS,http://www.htstechnologies.com/about,1,None,4
HTS,http://www.htstechnologies.com/about/,1,About,4
HTS,http://www.htstechnologies.com/manufacturing-partners,1,None,4
HTS,http://www.htstechnologies.com/manufacturing-partners/,1,Manufacturing|Partners,4
Hosiden Corporation,https://www.hosiden.com/company/,1,Company|Profile,1
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About,1,About,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/We-are-CSIRO,1,More|about|us,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Footer/Copyright,1,Copyright,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Footer/Legal-notice,1,Legal|notice|and|disclaimer,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Footer/Accessibility,1,Accessibility,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Future-Science-Platforms,1,Future|Science|Platforms,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Access-to-information/Privacy,1,Your|privacy,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/Do-business/Partner-with-our-Business-Units,1,Partner|with|us,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Access-to-information/Freedom-of-Information,1,Freedom|of|Information,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Access-to-information/Information-Publication-Scheme,1,Information|Publication|Scheme,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Access-to-information/Public-Interest-Disclosure-Scheme,1,Public|Interest|Disclosure|scheme,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/About/Access-to-information/Freedom-of-Information/FOI-Disclosure-Log,1,FOI|Disclosure|Log,13
Commonwealth Scientific & Industrial Research Organization,https://www.csiro.au/en/News/News-releases/2018/hydrogen-partnership-to-benefit-rd-jobs-exports?featured=F29EDEB1728C4A92B579C7A5DC28BAD5,1,None,13
Dexerials Corporation,http://www.dexerials.jp/en/profile/,1,Corporate|Communication,18
Dexerials Corporation,http://www.dexerials.jp/en/ir/management/,1,Message|from|Top|Management,18
Dexerials Corporation,http://www.dexerials.jp/en/csr/top_message/,1,A|Message|from|Top|Management,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/vision.html,1,Vision,18
Dexerials Corporation,http://www.dexerials.jp/en/csr/envi/prize.html,1,History|of|Awards,18
Dexerials Corporation,http://www.dexerials.jp/en/contact/e_prem.html,1,About|The|Management|Standards|for|the|Environment-Related|Substances|and|the|rules,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/profile.html,1,Corporate|Profile,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/message.html,1,From|Top|Management,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/history.html,1,History,18
Dexerials Corporation,http://www.dexerials.jp/en/csr/envi/vision.html,1,Environmental|vision,18
Dexerials Corporation,http://www.dexerials.jp/en/csr/envi/manage.html,1,Environmental|Management|Structure,18
Dexerials Corporation,http://www.dexerials.jp/en/contact/privacy.html,1,About|inquiries|regarding|the|disclosure|of|personal|information,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/d_office.html,1,None,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/o_office.html,1,Overseas|group|companies,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/governance.html,1,Corporate|Governance,18
Dexerials Corporation,http://www.dexerials.jp/en/ir/management/plan.html,1,Mid-term|Management|Plan,18
Dexerials Corporation,http://www.dexerials.jp/en/ir/management/risk.html,1,Risk|Factors,18
Dexerials Corporation,http://www.dexerials.jp/en/profile/organization.html,1,Organization|chart,18
Hoya Corporation,https://www.hoyavision.com/what-i-need/learn-about-hoya/company/,1,None,5
Hoya Corporation,https://www.hoyavision.com/what-i-need/learn-about-hoya/history/,1,None,5
Hoya Corporation,https://www.hoyavision.com/what-i-need/learn-about-hoya/core-values/,1,None,5
Hoya Corporation,https://www.hoyavision.com/what-i-need/learn-about-hoya/corporate-social-responsibility/,1,None,5
Hoya Corporation,https://www.hoyavision.com/what-i-need/for-eye-care-professionals/an-effective-business-partner/,1,None,5
Locus Energy,https://locusenergy.com:443/about-locus,1,About|Locus,2
Locus Energy,https://locusenergy.com:443/about-genscape,1,About|Genscape,2
SolaBlock LLC,https://www.solablock.com/our-team-2/,1,Our|Team,2
SolaBlock LLC,https://www.solablock.com/partner-with-solablock/,1,Partners,2
GEN-PROBE INCORPORATED,https://www.hologic.com/about,1,None,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/philanthropy,1,Philanthropy,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/sustainability,1,Sustainability,15
GEN-PROBE INCORPORATED,https://www.hologic.com/careers/join-our-team,1,Join|Our|Team,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/medical-aesthetics,1,Medical|Aesthetics,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights,1,Hologic|Highlights,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/diagnostic-solutions,1,Diagnostic|Solutions,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/gyn-surgical-solutions,1,GYN|Surgical|Solutions,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/breast-skeletal-health-solutions,1,Breast|&|Skeletal|Health|Solutions,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights/erin-andrews-partners-hologic-change-stat,1,Read|Her|Story,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights/sheryl-crow-campaign-extends-through-2018,1,Learn|more,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights/myosurer-procedure-and-mothers-successful-pregnancy,1,Read|Angela's|story,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights/screening-cervical-cancer-pap-and-hpv-testing-combined,1,Read|Amy's|story,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights/aisha-tyler-joins-fight-end-silence-around-heavy-periods,1,Read|her|story,15
GEN-PROBE INCORPORATED,https://www.hologic.com/about/hologic-highlights/accurate-body-composition-measurement-drives-human-performance,1,Learn|More,15
HNO Greenfuels,https://www.hnogreenfuels.com/about-us.html,1,None,1
System Biosciences,https://www.systembio.com/company/,1,View|Company,11
System Biosciences,https://www.systembio.com/services/,1,CURIOUS|ABOUT|SERVICES?,11
System Biosciences,https://www.systembio.com/company/about/,1,About|Us,11
System Biosciences,https://www.systembio.com/company/mission/,1,More,11
System Biosciences,https://www.systembio.com/company/careers/,1,Careers,11
System Biosciences,https://www.systembio.com/company/sbi-events/,1,All|SBI|Events,11
System Biosciences,https://www.systembio.com/company/contact-us/,1,Contact|Us,11
System Biosciences,https://www.systembio.com/company/distributors/,1,Worldwide|Distributors,11
System Biosciences,https://www.systembio.com/company/privacy-policy,1,PRIVACY|STATEMENT,11
System Biosciences,https://www.systembio.com/company/support-request/,1,SUPPORT,11
System Biosciences,https://www.systembio.com/company/intellectual-property/,1,Intellectual|Property,11
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/,1,About|Us,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/,1,Investor|Relations,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/csr/,1,CSR,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/,1,Topics,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/data/,1,None,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/stock/,1,Stock|Information,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/policy/,1,Management|Policy,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/,1,Corporate|Profile,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/finance/,1,Financial|Information,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/event/,1,and|more,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/procurement/,1,Materials|Procurement,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/topics/,1,and|more,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/release/,1,and|more,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/ir_library/,1,IR|Library,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/group/,1,Group|Companies,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/site/jp/about/ieee/en/index.html,1,None,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/biz_field/,1,Business|Fields,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/support/inquiry/index.html,1,Corporate|Information,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/group/hfs/,1,Company|PR|video|in|Hitachi|High-Tech|Fine|Systems|Corporation|published.,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/philosophy/,1,Concept|of|Corporate|Management,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/message.html,1,Message|from|the|Management,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/outline.html,1,Company|Outline,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/history.html,1,History,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/director.html,1,Board|Directors|and|Executive|Officers,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/corp_archives/,1,Library,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/ir_library/report.html,1,Financial|Section|Annual|Report|2018,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/2018/nr20180731.html,1,Hitachi|High-Technologies|Launches|the|SU7000:|A|Transformative|Schottky|Field|Emission|Scanning|Electron|Microscope,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/2018/nr20180724.html,1,"Report|of|Consolidated|Financial|Results|[IFRS]|For|the|Three|Months|Ended|June|30,|2018",45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/organization.html,1,Organization|of|Hitachi|High-Technologies,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/2018/nr20181025_1.html,1,"Report|of|Consolidated|Financial|Results|[IFRS]|For|the|Six|Months|Ended|September|30,|2018",45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/2018/nr20180904_1.html,1,Hitachi|High-Technologies|Launches|HM1000A|screening|equipment|for|phthalates,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/us/about/corporate/location/mexicocity.html,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/ir/ir_library/synthesis_rep.html,1,Integrated|Annual|Report|2018,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/eu/about/corporate/location/italy.html?version=,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/eu/about/corporate/location/spain.html?version=,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/eu/about/corporate/location/france.html?version=,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/device/event/2018/20181212.html,1,SEMICON|Japan|2018,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/eu/about/corporate/location/stockholm.html?version=,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/eu/about/corporate/location/switzerland.html?version=,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/cn/about/corporate/location/head_hongkong.html?version=,1,簡体字,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/ind_solutions/event/2018/20181206.html,1,"[December|6-7,|2018:|Berlin,|Germany]|ManuTalk|2018",45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/ind_solutions/event/2018/20181127.html,1,"[November|27-29,|2018:|Nuremberg,|Germany]|SPS|IPC|Drives",45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/news/ind_solutions/event/2018/20181120.html,1,"[November|21-22,|2018:|Amsterdam,|Netherlands]|2nd|International|VDI|Conference|-|Digitalization|in|the|Process|Industry",45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/cn/about/corporate/location/head_hongkong.html?version=en,1,English,45
Hitachi High-Technologies Corporation,https://www.hitachi-hightech.com/global/about/corporate/corp_archives/hitachireview/index.html,1,None,45
LG Electronics Inc.,https://www.lg.com/us/styler-steam-closet,1,LG|Styler,1
BlackBerry Limited,https://www.blackberry.com/us/en/company,1,Company,12
BlackBerry Limited,https://www.blackberry.com/us/en/partners,1,Program|Overview,12
BlackBerry Limited,https://www.blackberry.com/us/en/company/newsroom,1,Newsroom,12
BlackBerry Limited,https://www.blackberry.com/us/en/company/investors,1,Investors,12
BlackBerry Limited,https://www.blackberry.com/us/en/company/leadership,1,Leadership,12
BlackBerry Limited,https://www.blackberry.com/us/en/partners/isv-partner,1,ISVs,12
BlackBerry Limited,https://www.blackberry.com/us/en/partners/solutions-providers,1,Solutions|Providers,12
BlackBerry Limited,https://www.blackberry.com/us/en/partners/become-solutions-provider,1,Solutions|Provider,12
BlackBerry Limited,https://www.blackberry.com/us/en/forms/partners/isv-partner-application,1,ISV,12
BlackBerry Limited,https://www.blackberry.com/us/en/solutions/unified-endpoint-management-uem,1,Unified|Endpoint|Management,12
BlackBerry Limited,https://www.blackberry.com/us/en/company/corporate-responsibility-at-blackberry,1,Corporate|Responsibility,12
BlackBerry Limited,https://www.blackberry.com/us/en/company/newsroom/press-releases/2018/blackberry-acquisition-press-release,1,Learn|More,12
Molecular Rebar Design,http://www.molecularrebar.com/our-partners/,1,Our|Partners,2
Molecular Rebar Design,http://www.molecularrebar.com/our-team-molecular-rebar/,1,Our|Team,2
Heat Seal LLC,https://heatsealco.com/about-ampak,1,About|AMPAK,2
Heat Seal LLC,https://heatsealco.com/about-heatseal,1,About|Heat|Seal,2
PeterBrod Corp.,http://petroblend.com/about-us/,1,About|Us,2
PeterBrod Corp.,http://petroblend.com/meet-the-team/,1,MEET|THE|TEAM,2
FastCAP Systems Corporation,https://www.nanoramic.com/about-us,1,About|us,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/eric-kish,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/ben-kendig,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/julie-ross,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/john-cooley,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/matt-fenselau,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/katie-willgoos,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/nicolo-brambilla,1,Learn|more,9
FastCAP Systems Corporation,https://www.nanoramic.com/our-team/christopher-deane,1,Learn|more,9
Bridgestone Corporation,https://www.bridgestone.com/corporate/,1,None,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/news/,1,None,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/index.html,1,About|Bridgestone,15
Bridgestone Corporation,https://www.bridgestone.com/regional/north_america/,1,About|Bridgestone,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/news/index.html,1,News,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/event/index.html,1,Event|/|Sponsorship,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/profile/index.html,1,Profile,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/library/index.html,1,Library,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/history/index.html,1,History,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/strategy/index.html,1,Strategy,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/locations/index.html,1,Locations,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/philosophy/index.html,1,Philosophy,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/procurement/index.html,1,Procurement|Information,15
Bridgestone Corporation,https://www.bridgestone.com/corporate/news/rss/bridgestone_global_news.xml,1,None,15
Bridgestone Corporation,https://www.bridgestone.com/responsibilities/corporate_citizenship/index.html,1,Corporate|Citizenship,15
FutureWei Technologies,https://www.huawei.com/us/about-huawei,1,See|All,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/cases,1,See|All,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/executives,1,Executives,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/public-policy,1,Public|Policy,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/sustainability,1,Sustainability,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/cyber-security,1,Cyber|Security,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/industry-analysts,1,Industry|Analysts,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/corporate-information,1,Corporate|Information,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/bond-investor-relations,1,Bond|Investor|Relations,10
FutureWei Technologies,https://www.huawei.com/us/about-huawei/corporate-governance/corporate-governance,1,Corporate|Governance,10
Gtech Corporation,https://www.gtech.co.uk/about-gtech,1,None,1
American Air Liquide,https://industry.airliquide.us/about-us,1,None,7
American Air Liquide,https://industry.airliquide.us/about-us/careers,1,None,7
American Air Liquide,https://industry.airliquide.us/about-us/air-liquide-businesses-us,1,None,7
American Air Liquide,https://industry.airliquide.us/about-us/hse-policy-air-liquide-usa,1,None,7
American Air Liquide,https://industry.airliquide.us/about-us/responsible-care-air-liquide,1,None,7
American Air Liquide,https://industry.airliquide.us/about-us/california-supply-chains-act-disclosure,1,None,7
American Air Liquide,https://industry.airliquide.us/services/cylinder-gas-and-liquid-management-system,1,None,7
McAlister Technologies,https://mcallister.com/about-us/,1,About|Us,1
Headway Technologies,http://headway.com/home.html,1,Company,3
Headway Technologies,http://headway.com/aboutus.html,1,About|Us,3
Headway Technologies,http://headway.com/history.html,1,History,3
Sanken Electric Co.,https://www.sanken-ele.co.jp/en/corp/index.htm,1,Corporate|Profile,3
Sanken Electric Co.,https://www.sanken-ele.co.jp/en/corp/corp08.htm,1,-|History,3
Sanken Electric Co.,https://www.sanken-ele.co.jp/en/tousika/contact/index.htm,1,-|Inquiries|about|IR,3
HIQ SOLAR,http://hiqsolar.com/contact-us.html,1,None,2
HIQ SOLAR,http://hiqsolar.com/executive-team.html,1,None,2
Heliae Development,http://heliae.com/company/,1,COMPANY,3
Heliae Development,https://heliae.com/company/,1,Company,3
Heliae Development,https://heliae.com/our-team/,1,Team,3
Proton Power,http://www.protonpower.com/about,1,Laboratory|>,5
Proton Power,http://www.protonpower.com/about/,1,About,5
Proton Power,http://www.protonpower.com/history,1,About|>,5
Proton Power,http://www.protonpower.com/history/,1,History,5
Proton Power,http://www.protonpower.com/about-graphene/,1,About|Graphene,5
Harris Corporation,https://www.harris.com/about,1,About,13
Harris Corporation,https://www.harris.com/about/contact-us,1,Contact|Us,13
Harris Corporation,https://www.harris.com/about/management-team,1,Management|Team,13
Harris Corporation,https://www.harris.com/about/the-harris-story,1,The|Harris|Story,13
Harris Corporation,https://www.harris.com/corporate-responsibility,1,Corporate|Responsibility,13
Harris Corporation,https://www.harris.com/about/board-of-directors,1,Board|of|Directors,13
Harris Corporation,https://www.harris.com/about/corporate-governance,1,Corporate|Governance,13
Harris Corporation,https://www.harris.com/about/our-mission-and-values,1,Our|Mission|and|Values,13
Harris Corporation,https://www.harris.com/what-we-do/air-traffic-management,1,Air|Traffic|Management,13
Harris Corporation,https://www.harris.com/timeline/the-history-of-harris-corporation,1,Harris|Timeline,13
Harris Corporation,https://www.harris.com/what-we-do/integrated-battlefield-management,1,Integrated|Battlefield|Management,13
Harris Corporation,https://www.harris.com/press-releases/2018/11/northrop-grumman-announces-next-generation-jammer-low-band-team,1,None,13
Harris Corporation,https://www.harris.com/impact/2018/10/florida-chief-of-public-safety-praises-pspc-team-in-personal-memo-to-harris-ceo%20,1,None,13
Fianium Ltd.,https://www.nktphotonics.com/about/,1,None,7
Fianium Ltd.,https://www.nktphotonics.com/about/press/,1,Press|&|Investors,7
Fianium Ltd.,https://www.nktphotonics.com/about/careers/,1,CAREERS,7
Fianium Ltd.,https://www.nktphotonics.com/about/management-team/,1,Management|Team,7
Fianium Ltd.,https://www.nktphotonics.com/about/history-nkt-photonics/,1,History|of|NKT|Photonics,7
Fianium Ltd.,https://www.nktphotonics.com/about/values-dream-design-deliver/,1,Our|Values,7
Fianium Ltd.,https://www.nktphotonics.com/about/corporate-social-responsibility-csr/,1,Corporate|social|responsibility,7
TRI ALPHA ENERGY,https://tae.com/company/,1,None,4
TRI ALPHA ENERGY,https://tae.com/company/collaborators/,1,Collaborators,4
TRI ALPHA ENERGY,https://tae.com/company/management-team/,1,Management|Team,4
TRI ALPHA ENERGY,https://tae.com/company/board-of-directors/,1,Board|of|Directors,4
Dentsply International,https://corporate.dentsplysirona.com/en/about-dentsply-sirona.html,1,About|Dentsply|Sirona,17
Dentsply International,https://corporate.dentsplysirona.com/en/about-dentsply-sirona/history.html,1,History,17
Dentsply International,https://corporate.dentsplysirona.com/en/about-dentsply-sirona/education.html,1,Education,17
Dentsply International,https://corporate.dentsplysirona.com/en/about-dentsply-sirona/innovation.html,1,Innovation,17
Dentsply International,https://corporate.dentsplysirona.com/en/about-dentsply-sirona/mission-vision.html,1,Mission|&|Vision,17
